game_id,season,week,gameday,away_team,home_team,away_score,home_score,actual_winner,home_win,matchup,spread_line,total_line,home_rest,away_rest,rest_advantage,div_game,home_recent_win_rate,away_recent_win_rate,recent_win_rate_diff,home_recent_point_diff,away_recent_point_diff,recent_point_diff_diff,home_recent_points_for,away_recent_points_for,predicted_home_win_probability,predicted_winner,correct_prediction,winner_probability,confidence_level,market_signal,pick_explanation,prediction_source
2023_08_ATL_TEN,2023,8,2023-10-29,ATL,TEN,23,28,TEN,1,ATL at TEN,-2.5,35,14,7,7,0,0.25,0.5,-0.25,-3.75,-4.75,1,15.5,15,0.39185776736,ATL,False,0.60814223264,Medium,Market leaned ATL by 2.5,Picked ATL at 61%. Market leaned ATL by 2.5; recent win rate favored ATL; rest favored TEN.,rolling_backtest
2023_08_BAL_ARI,2023,8,2023-10-29,BAL,ARI,31,24,BAL,0,BAL at ARI,-9.5,44.5,7,7,0,0,0,0.75,-0.75,-15,14.5,-29.5,13.75,25,0.229818149517,BAL,True,0.770181850483,High,Market leaned BAL by 9.5,Picked BAL at 77%. Market leaned BAL by 9.5; recent point differential favored BAL; recent win rate favored BAL.,rolling_backtest
2023_08_CHI_LAC,2023,8,2023-10-29,CHI,LAC,13,30,LAC,1,CHI at LAC,9.5,46,7,7,0,0,0.5,0.5,0,-1.5,7.25,-8.75,21.5,27.75,0.825878444602,LAC,True,0.825878444602,High,Market leaned LAC by 9.5,Picked LAC at 83%. Market leaned LAC by 9.5; recent point differential favored CHI.,rolling_backtest
2023_08_CIN_SF,2023,8,2023-10-29,CIN,SF,31,17,CIN,0,CIN at SF,4,44,6,14,-8,0,0.5,0.75,-0.25,11,-0.75,11.75,27.75,18.25,0.622677601577,SF,False,0.622677601577,Medium,Market leaned SF by 4.0,Picked SF at 62%. Market leaned SF by 4.0; recent point differential favored SF; recent win rate favored CIN; rest favored CIN.,rolling_backtest
2023_08_CLE_SEA,2023,8,2023-10-29,CLE,SEA,20,24,SEA,1,CLE at SEA,4,39.5,7,7,0,0,0.75,0.75,0,9.25,0.5,8.75,23.5,22,0.599001811804,SEA,True,0.599001811804,Medium,Market leaned SEA by 4.0,Picked SEA at 60%. Market leaned SEA by 4.0; recent point differential favored SEA.,rolling_backtest
2023_08_HOU_CAR,2023,8,2023-10-29,HOU,CAR,13,15,CAR,1,HOU at CAR,-3,43,14,14,0,0,0,0.75,-0.75,-14.25,12.25,-26.5,21.25,26.5,0.461208133198,HOU,False,0.538791866802,Low,Market leaned HOU by 3.0,Picked HOU at 54%. Market leaned HOU by 3.0; recent point differential favored HOU; recent win rate favored HOU.,rolling_backtest
2023_08_JAX_PIT,2023,8,2023-10-29,JAX,PIT,20,10,JAX,0,JAX at PIT,-2.5,41,7,10,-3,0,0.75,1,-0.25,-1.25,11.25,-12.5,17.5,29,0.439014748685,JAX,True,0.560985251315,Low,Market leaned JAX by 2.5,Picked JAX at 56%. Market leaned JAX by 2.5; recent point differential favored JAX; recent win rate favored JAX; rest favored JAX.,rolling_backtest
2023_08_KC_DEN,2023,8,2023-10-29,KC,DEN,9,24,DEN,1,KC at DEN,-7,45.5,7,7,0,1,0.5,1,-0.5,-4,8.75,-12.75,19.75,25,0.228756349703,KC,False,0.771243650297,High,Market leaned KC by 7.0,Picked KC at 77%. Market leaned KC by 7.0; recent point differential favored KC; recent win rate favored KC.,rolling_backtest
2023_08_LA_DAL,2023,8,2023-10-29,LA,DAL,20,43,DAL,1,LA at DAL,6.5,44.5,13,7,6,0,0.5,0.5,0,-1.5,1.75,-3.25,21,21.5,0.726460857821,DAL,True,0.726460857821,High,Market leaned DAL by 6.5,Picked DAL at 73%. Market leaned DAL by 6.5; recent point differential favored LA; rest favored DAL.,rolling_backtest
2023_08_LV_DET,2023,8,2023-10-30,LV,DET,14,26,DET,1,LV at DET,7,46,8,8,0,0,0.75,0.5,0.25,3.5,-4.25,7.75,25.5,16.75,0.731027246361,DET,True,0.731027246361,High,Market leaned DET by 7.0,Picked DET at 73%. Market leaned DET by 7.0; recent point differential favored DET; recent win rate favored DET.,rolling_backtest
2023_08_MIN_GB,2023,8,2023-10-29,MIN,GB,24,10,MIN,0,MIN at GB,-1,41.5,7,6,1,1,0.25,0.75,-0.5,-4.75,3,-7.75,17,20.5,0.425434438693,MIN,True,0.574565561307,Low,Market leaned MIN by 1.0,Picked MIN at 57%. Market leaned MIN by 1.0; recent point differential favored MIN; recent win rate favored MIN; rest favored GB.,rolling_backtest
2023_08_NE_MIA,2023,8,2023-10-29,NE,MIA,17,31,MIA,1,NE at MIA,7.5,46.5,7,7,0,1,0.5,0.25,0.25,-1.5,-17.25,15.75,27.5,12.25,0.724645572026,MIA,True,0.724645572026,High,Market leaned MIA by 7.5,Picked MIA at 72%. Market leaned MIA by 7.5; recent point differential favored MIA; recent win rate favored MIA.,rolling_backtest
2023_08_NO_IND,2023,8,2023-10-29,NO,IND,38,27,NO,0,NO at IND,-2,43.5,7,10,-3,0,0.25,0.25,0,-4.25,0.75,-5,26,20,0.440762152102,NO,True,0.559237847898,Low,Market leaned NO by 2.0,Picked NO at 56%. Market leaned NO by 2.0; recent point differential favored NO; rest favored NO.,rolling_backtest
2023_08_NYJ_NYG,2023,8,2023-10-29,NYJ,NYG,13,10,NYJ,0,NYJ at NYG,-3,35,7,14,-7,0,0.25,0.5,-0.25,-8.5,2,-10.5,10.5,20.25,0.424756464089,NYJ,True,0.575243535911,Low,Market leaned NYJ by 3.0,Picked NYJ at 58%. Market leaned NYJ by 3.0; recent point differential favored NYJ; recent win rate favored NYJ; rest favored NYJ.,rolling_backtest
2023_08_PHI_WAS,2023,8,2023-10-29,PHI,WAS,38,31,PHI,0,PHI at WAS,-7,42.5,7,7,0,1,0.25,0.75,-0.5,-5.5,5,-10.5,20.5,25.5,0.24874975376,PHI,True,0.75125024624,High,Market leaned PHI by 7.0,Picked PHI at 75%. Market leaned PHI by 7.0; recent point differential favored PHI; recent win rate favored PHI.,rolling_backtest
2023_08_TB_BUF,2023,8,2023-10-26,TB,BUF,18,24,BUF,1,TB at BUF,10,43,4,4,0,0,0.5,0.25,0.25,6,-3.5,9.5,26.75,14,0.822469837739,BUF,True,0.822469837739,High,Market leaned BUF by 10.0,Picked BUF at 82%. Market leaned BUF by 10.0; recent point differential favored BUF; recent win rate favored BUF.,rolling_backtest
2023_09_ARI_CLE,2023,9,2023-11-05,ARI,CLE,0,27,CLE,1,ARI at CLE,13,38,7,7,0,0,0.5,0,0.5,-6.5,-12,5.5,20.25,15.75,0.882359771356,CLE,True,0.882359771356,High,Market leaned CLE by 13.0,Picked CLE at 88%. Market leaned CLE by 13.0; recent point differential favored CLE; recent win rate favored CLE.,rolling_backtest
2023_09_BUF_CIN,2023,9,2023-11-05,BUF,CIN,18,24,CIN,1,BUF at CIN,1.5,51,7,10,-3,0,0.75,0.5,0.25,2,0.5,1.5,21.25,20.75,0.556702990302,CIN,True,0.556702990302,Low,Market leaned CIN by 1.5,Picked CIN at 56%. Market leaned CIN by 1.5; recent win rate favored CIN; rest favored BUF.,rolling_backtest
2023_09_CHI_NO,2023,9,2023-11-05,CHI,NO,17,24,NO,1,CHI at NO,9,42,7,7,0,0,0.5,0.5,0,7.75,3.75,4,27.25,24,0.792197495542,NO,True,0.792197495542,High,Market leaned NO by 9.0,Picked NO at 79%. Market leaned NO by 9.0; recent point differential favored NO.,rolling_backtest
2023_09_DAL_PHI,2023,9,2023-11-05,DAL,PHI,23,28,PHI,1,DAL at PHI,3.5,46.5,7,7,0,1,0.75,0.75,0,6,7.25,-1.25,26.5,27.75,0.636048750237,PHI,True,0.636048750237,Medium,Market leaned PHI by 3.5,Picked PHI at 64%. Market leaned PHI by 3.5; recent-form signal was limited or close.,rolling_backtest
2023_09_IND_CAR,2023,9,2023-11-05,IND,CAR,27,13,IND,0,IND at CAR,-1.5,45,7,7,0,0,0.25,0.25,0,-11.25,-5.5,-5.75,18.25,27,0.427027704138,IND,True,0.572972295862,Low,Market leaned IND by 1.5,Picked IND at 57%. Market leaned IND by 1.5; recent point differential favored IND.,rolling_backtest
2023_09_LAC_NYJ,2023,9,2023-11-06,LAC,NYJ,27,6,LAC,0,LAC at NYJ,-3,41,8,8,0,0,0.75,0.5,0.25,4,1.75,2.25,21,22,0.386886257827,LAC,True,0.613113742173,Medium,Market leaned LAC by 3.0,Picked LAC at 61%. Market leaned LAC by 3.0; recent win rate favored NYJ.,rolling_backtest
2023_09_LA_GB,2023,9,2023-11-05,LA,GB,3,20,GB,1,LA at GB,3.5,38,7,7,0,0,0,0.25,-0.25,-8.5,-5.5,-3,15,19.25,0.602851412599,GB,True,0.602851412599,Medium,Market leaned GB by 3.5,Picked GB at 60%. Market leaned GB by 3.5; recent point differential favored LA; recent win rate favored LA.,rolling_backtest
2023_09_MIA_KC,2023,9,2023-11-05,MIA,KC,14,21,KC,1,MIA at KC,1,51,7,7,0,0,0.75,0.75,0,4.25,9,-4.75,21.5,30.25,0.540072947958,KC,True,0.540072947958,Low,Market leaned KC by 1.0,Picked KC at 54%. Market leaned KC by 1.0; recent point differential favored MIA.,rolling_backtest
2023_09_MIN_ATL,2023,9,2023-11-05,MIN,ATL,31,28,MIN,0,MIN at ATL,3.5,38.5,7,7,0,0,0.5,0.75,-0.25,-2,4.5,-6.5,19,21.25,0.652655708062,ATL,False,0.652655708062,High,Market leaned ATL by 3.5,Picked ATL at 65%. Market leaned ATL by 3.5; recent point differential favored MIN; recent win rate favored MIN.,rolling_backtest
2023_09_NYG_LV,2023,9,2023-11-05,NYG,LV,6,30,LV,1,NYG at LV,1,38.5,6,7,-1,0,0.5,0.25,0.25,-5.5,-4,-1.5,16,12.25,0.58658333038,LV,True,0.58658333038,Medium,Market leaned LV by 1.0,Picked LV at 59%. Market leaned LV by 1.0; recent win rate favored LV; rest favored NYG.,rolling_backtest
2023_09_SEA_BAL,2023,9,2023-11-05,SEA,BAL,3,37,BAL,1,SEA at BAL,6,44.5,7,7,0,0,0.75,0.75,0,10,7.75,2.25,25.75,20.25,0.740033804696,BAL,True,0.740033804696,High,Market leaned BAL by 6.0,Picked BAL at 74%. Market leaned BAL by 6.0; recent-form signal was limited or close.,rolling_backtest
2023_09_TB_HOU,2023,9,2023-11-05,TB,HOU,37,39,HOU,1,TB at HOU,2.5,39.5,7,10,-3,0,0.5,0.25,0.25,6.75,-1.5,8.25,20.5,15.75,0.608879401144,HOU,True,0.608879401144,Medium,Market leaned HOU by 2.5,Picked HOU at 61%. Market leaned HOU by 2.5; recent point differential favored HOU; recent win rate favored HOU; rest favored TB.,rolling_backtest
2023_09_TEN_PIT,2023,9,2023-11-02,TEN,PIT,16,20,PIT,1,TEN at PIT,3.5,37,4,4,0,0,0.5,0.5,0,-5,3.5,-8.5,14.25,21.75,0.653065700579,PIT,True,0.653065700579,High,Market leaned PIT by 3.5,Picked PIT at 65%. Market leaned PIT by 3.5; recent point differential favored TEN.,rolling_backtest
2023_09_WAS_NE,2023,9,2023-11-05,WAS,NE,20,17,WAS,0,WAS at NE,2.5,40.5,7,7,0,0,0.25,0.25,0,-12,-6.5,-5.5,15.75,20.5,0.595640969903,NE,False,0.595640969903,Medium,Market leaned NE by 2.5,Picked NE at 60%. Market leaned NE by 2.5; recent point differential favored WAS.,rolling_backtest
2023_10_ATL_ARI,2023,10,2023-11-12,ATL,ARI,23,25,ARI,1,ATL at ARI,-2,43.5,7,7,0,0,0,0.25,-0.25,-15.25,-3.25,-12,10.75,20.75,0.432681036379,ATL,False,0.567318963621,Low,Market leaned ATL by 2.0,Picked ATL at 57%. Market leaned ATL by 2.0; recent point differential favored ATL; recent win rate favored ATL.,rolling_backtest
2023_10_CAR_CHI,2023,10,2023-11-09,CAR,CHI,13,16,CHI,1,CAR at CHI,3,38,4,4,0,0,0.25,0.25,0,-3,-12.75,9.75,18.25,18.25,0.540803114337,CHI,True,0.540803114337,Low,Market leaned CHI by 3.0,Picked CHI at 54%. Market leaned CHI by 3.0; recent point differential favored CHI.,rolling_backtest
2023_10_CLE_BAL,2023,10,2023-11-12,CLE,BAL,33,31,CLE,0,CLE at BAL,6,38.5,7,7,0,1,1,0.75,0.25,20.25,6.5,13.75,32.5,26.25,0.695764191011,BAL,False,0.695764191011,High,Market leaned BAL by 6.0,Picked BAL at 70%. Market leaned BAL by 6.0; recent point differential favored BAL; recent win rate favored BAL.,rolling_backtest
2023_10_DEN_BUF,2023,10,2023-11-13,DEN,BUF,24,22,DEN,0,DEN at BUF,7.5,47.5,8,15,-7,0,0.5,0.5,0,0.25,-1,1.25,20.25,18,0.767710413597,BUF,False,0.767710413597,High,Market leaned BUF by 7.5,Picked BUF at 77%. Market leaned BUF by 7.5; rest favored DEN; recent-form signal was limited or close.,rolling_backtest
2023_10_DET_LAC,2023,10,2023-11-12,DET,LAC,41,38,DET,0,DET at LAC,-2.5,48.5,6,13,-7,0,0.5,0.75,-0.25,5.25,3,2.25,22.75,23.5,0.38685283314,DET,True,0.61314716686,Medium,Market leaned DET by 2.5,Picked DET at 61%. Market leaned DET by 2.5; recent win rate favored DET; rest favored DET.,rolling_backtest
2023_10_GB_PIT,2023,10,2023-11-12,GB,PIT,19,23,PIT,1,GB at PIT,3,38.5,10,7,3,0,0.75,0.25,0.5,2,-0.75,2.75,17.75,15,0.655573278719,PIT,True,0.655573278719,High,Market leaned PIT by 3.0,Picked PIT at 66%. Market leaned PIT by 3.0; recent win rate favored PIT; rest favored PIT.,rolling_backtest
2023_10_HOU_CIN,2023,10,2023-11-12,HOU,CIN,30,27,HOU,0,HOU at CIN,5.5,46,7,7,0,0,1,0.5,0.5,9.5,1.25,8.25,26.5,22.75,0.706281114774,CIN,False,0.706281114774,High,Market leaned CIN by 5.5,Picked CIN at 71%. Market leaned CIN by 5.5; recent point differential favored CIN; recent win rate favored CIN.,rolling_backtest
2023_10_IND_NE,2023,10,2023-11-12,IND,NE,10,6,IND,0,IND at NE,-1,42,7,7,0,0,0.25,0.25,0,-4.25,-3.75,-0.5,20,28,0.426723522392,IND,True,0.573276477608,Low,Market leaned IND by 1.0,Picked IND at 57%. Market leaned IND by 1.0; recent-form signal was limited or close.,rolling_backtest
2023_10_NO_MIN,2023,10,2023-11-12,NO,MIN,19,27,MIN,1,NO at MIN,-3,41,7,7,0,0,1,0.5,0.5,7,1,6,24,24.75,0.403888995466,NO,False,0.596111004534,Medium,Market leaned NO by 3.0,Picked NO at 60%. Market leaned NO by 3.0; recent point differential favored MIN; recent win rate favored MIN.,rolling_backtest
2023_10_NYG_DAL,2023,10,2023-11-12,NYG,DAL,17,49,DAL,1,NYG at DAL,17.5,38.5,7,7,0,1,0.5,0.25,0.25,-2.75,-6.25,3.5,24,9.75,0.94588734072,DAL,True,0.94588734072,High,Market leaned DAL by 17.5,Picked DAL at 95%. Market leaned DAL by 17.5; recent point differential favored DAL; recent win rate favored DAL.,rolling_backtest
2023_10_NYJ_LV,2023,10,2023-11-12,NYJ,LV,12,16,LV,1,NYJ at LV,-1,35.5,7,6,1,0,0.5,0.75,-0.25,-0.5,-0.5,0,19.25,17.5,0.461516908327,NYJ,False,0.538483091673,Low,Market leaned NYJ by 1.0,Picked NYJ at 54%. Market leaned NYJ by 1.0; recent win rate favored NYJ; rest favored LV.,rolling_backtest
2023_10_SF_JAX,2023,10,2023-11-12,SF,JAX,34,3,SF,0,SF at JAX,-3,44.5,14,14,0,0,1,0.25,0.75,9.75,2.75,7,28.25,23.25,0.43512652673,SF,True,0.56487347327,Low,Market leaned SF by 3.0,Picked SF at 56%. Market leaned SF by 3.0; recent point differential favored JAX; recent win rate favored JAX.,rolling_backtest
2023_10_TEN_TB,2023,10,2023-11-12,TEN,TB,6,20,TB,1,TEN at TB,2.5,39.5,7,10,-3,0,0,0.25,-0.25,-6.25,-3.5,-2.75,18.5,19,0.619808214613,TB,True,0.619808214613,Medium,Market leaned TB by 2.5,Picked TB at 62%. Market leaned TB by 2.5; recent win rate favored TEN; rest favored TEN.,rolling_backtest
2023_10_WAS_SEA,2023,10,2023-11-12,WAS,SEA,26,29,SEA,1,WAS at SEA,6,44,7,7,0,0,0.5,0.5,0,-6,-0.75,-5.25,15,20.5,0.724319338466,SEA,True,0.724319338466,High,Market leaned SEA by 6.0,Picked SEA at 72%. Market leaned SEA by 6.0; recent point differential favored WAS.,rolling_backtest
2023_11_ARI_HOU,2023,11,2023-11-19,ARI,HOU,16,21,HOU,1,ARI at HOU,5.5,48,7,7,0,0,0.75,0.25,0.5,2.5,-10.5,13,25.5,14.75,0.682703250185,HOU,True,0.682703250185,High,Market leaned HOU by 5.5,Picked HOU at 68%. Market leaned HOU by 5.5; recent point differential favored HOU; recent win rate favored HOU.,rolling_backtest
2023_11_CHI_DET,2023,11,2023-11-19,CHI,DET,26,31,DET,1,CHI at DET,8,48,7,10,-3,1,0.75,0.5,0.25,-0.75,-0.75,0,23.25,19,0.799818325281,DET,True,0.799818325281,High,Market leaned DET by 8.0,Picked DET at 80%. Market leaned DET by 8.0; recent win rate favored DET; rest favored CHI.,rolling_backtest
2023_11_CIN_BAL,2023,11,2023-11-16,CIN,BAL,20,34,BAL,1,CIN at BAL,4,46.5,4,4,0,1,0.75,0.75,0,17.75,5.25,12.5,34.25,24.75,0.603603444165,BAL,True,0.603603444165,Medium,Market leaned BAL by 4.0,Picked BAL at 60%. Market leaned BAL by 4.0; recent point differential favored BAL.,rolling_backtest
2023_11_DAL_CAR,2023,11,2023-11-19,DAL,CAR,33,10,DAL,0,DAL at CAR,-11,43,10,7,3,0,0.25,0.75,-0.5,-9,13.25,-22.25,15.5,33.75,0.178482012087,DAL,True,0.821517987913,High,Market leaned DAL by 11.0,Picked DAL at 82%. Market leaned DAL by 11.0; recent point differential favored DAL; recent win rate favored DAL; rest favored CAR.,rolling_backtest
2023_11_LAC_GB,2023,11,2023-11-19,LAC,GB,20,23,GB,1,LAC at GB,-3,44,7,7,0,0,0.25,0.5,-0.25,-0.75,5.25,-6,16.5,28,0.368022635333,LAC,False,0.631977364667,Medium,Market leaned LAC by 3.0,Picked LAC at 63%. Market leaned LAC by 3.0; recent point differential favored LAC; recent win rate favored LAC.,rolling_backtest
2023_11_LV_MIA,2023,11,2023-11-19,LV,MIA,13,20,MIA,1,LV at MIA,14,44.5,14,7,7,0,0.5,0.5,0,3.5,-0.5,4,26,18,0.902251995454,MIA,True,0.902251995454,High,Market leaned MIA by 14.0,Picked MIA at 90%. Market leaned MIA by 14.0; recent point differential favored MIA; rest favored MIA.,rolling_backtest
2023_11_MIN_DEN,2023,11,2023-11-19,MIN,DEN,20,21,DEN,1,MIN at DEN,2.5,43.5,6,7,-1,0,0.75,1,-0.25,2,7.5,-5.5,18.75,26,0.604547274922,DEN,True,0.604547274922,Medium,Market leaned DEN by 2.5,Picked DEN at 60%. Market leaned DEN by 2.5; recent point differential favored MIN; recent win rate favored MIN; rest favored MIN.,rolling_backtest
2023_11_NYG_WAS,2023,11,2023-11-19,NYG,WAS,31,19,NYG,0,NYG at WAS,7.5,39,7,7,0,1,0.25,0.25,0,-3.5,-13,9.5,21,11.75,0.731567999303,WAS,False,0.731567999303,High,Market leaned WAS by 7.5,Picked WAS at 73%. Market leaned WAS by 7.5; recent point differential favored WAS.,rolling_backtest
2023_11_NYJ_BUF,2023,11,2023-11-19,NYJ,BUF,6,32,BUF,1,NYJ at BUF,8,39.5,6,7,-1,1,0.25,0.5,-0.25,-1.5,-4,2.5,22.25,12.75,0.759687759932,BUF,True,0.759687759932,High,Market leaned BUF by 8.0,Picked BUF at 76%. Market leaned BUF by 8.0; recent win rate favored NYJ; rest favored NYJ.,rolling_backtest
2023_11_PHI_KC,2023,11,2023-11-20,PHI,KC,21,17,PHI,0,PHI at KC,2.5,46,15,15,0,0,0.75,0.75,0,4.25,5,-0.75,20,27.75,0.592787789626,KC,False,0.592787789626,Medium,Market leaned KC by 2.5,Picked KC at 59%. Market leaned KC by 2.5; recent-form signal was limited or close.,rolling_backtest
2023_11_PIT_CLE,2023,11,2023-11-19,PIT,CLE,10,13,CLE,1,PIT at CLE,2.5,34,7,7,0,1,0.75,0.75,0,6.5,1.25,5.25,29.75,19.25,0.601788112566,CLE,True,0.601788112566,Medium,Market leaned CLE by 2.5,Picked CLE at 60%. Market leaned CLE by 2.5; recent point differential favored CLE.,rolling_backtest
2023_11_SEA_LA,2023,11,2023-11-19,SEA,LA,16,17,LA,1,SEA at LA,2.5,45,14,7,7,1,0.25,0.75,-0.5,-7.5,-4.25,-3.25,16.5,19,0.5467677082,LA,True,0.5467677082,Low,Market leaned LA by 2.5,Picked LA at 55%. Market leaned LA by 2.5; recent point differential favored SEA; recent win rate favored SEA; rest favored LA.,rolling_backtest
2023_11_TB_SF,2023,11,2023-11-19,TB,SF,14,27,SF,1,TB at SF,13.5,41.5,7,7,0,0,0.25,0.25,0,2.5,0.75,1.75,21.25,22,0.895174176649,SF,True,0.895174176649,High,Market leaned SF by 13.5,Picked SF at 90%. Market leaned SF by 13.5; recent-form signal was limited or close.,rolling_backtest
2023_11_TEN_JAX,2023,11,2023-11-19,TEN,JAX,14,34,JAX,1,TEN at JAX,6.5,40,7,7,0,1,0.75,0.25,0.5,0.75,-5.25,6,22.75,16.5,0.768823406297,JAX,True,0.768823406297,High,Market leaned JAX by 6.5,Picked JAX at 77%. Market leaned JAX by 6.5; recent point differential favored JAX; recent win rate favored JAX.,rolling_backtest
2023_12_BAL_LAC,2023,12,2023-11-26,BAL,LAC,20,10,BAL,0,BAL at LAC,-3,49,7,10,-3,0,0.5,0.75,-0.25,8,13.25,-5.25,28.75,33.25,0.398290718861,BAL,True,0.601709281139,Medium,Market leaned BAL by 3.0,Picked BAL at 60%. Market leaned BAL by 3.0; recent point differential favored BAL; recent win rate favored BAL; rest favored BAL.,rolling_backtest
2023_12_BUF_PHI,2023,12,2023-11-26,BUF,PHI,34,37,PHI,1,BUF at PHI,2.5,49,6,7,-1,0,1,0.5,0.5,7.5,6,1.5,29.5,24,0.634861824334,PHI,True,0.634861824334,Medium,Market leaned PHI by 2.5,Picked PHI at 63%. Market leaned PHI by 2.5; recent win rate favored PHI; rest favored BUF.,rolling_backtest
2023_12_CAR_TEN,2023,12,2023-11-26,CAR,TEN,10,17,TEN,1,CAR at TEN,3.5,36,7,7,0,0,0.25,0.25,0,-8.25,-9.5,1.25,16,12.75,0.64198346315,TEN,True,0.64198346315,Medium,Market leaned TEN by 3.5,Picked TEN at 64%. Market leaned TEN by 3.5; recent-form signal was limited or close.,rolling_backtest
2023_12_CHI_MIN,2023,12,2023-11-27,CHI,MIN,12,10,CHI,0,CHI at MIN,3,43.5,8,8,0,1,0.75,0.25,0.5,6,-6.5,12.5,25.5,18,0.613207770687,MIN,False,0.613207770687,Medium,Market leaned MIN by 3.0,Picked MIN at 61%. Market leaned MIN by 3.0; recent point differential favored MIN; recent win rate favored MIN.,rolling_backtest
2023_12_CLE_DEN,2023,12,2023-11-26,CLE,DEN,12,29,DEN,1,CLE at DEN,1.5,37.5,7,7,0,0,1,0.75,0.25,5,7,-2,22,23.25,0.605981069541,DEN,True,0.605981069541,Medium,Market leaned DEN by 1.5,Picked DEN at 61%. Market leaned DEN by 1.5; recent win rate favored DEN.,rolling_backtest
2023_12_GB_DET,2023,12,2023-11-23,GB,DET,29,22,GB,0,GB at DET,8.5,47,4,4,0,1,0.75,0.5,0.25,-3,0.5,-3.5,26,18,0.822341430222,DET,False,0.822341430222,High,Market leaned DET by 8.5,Picked DET at 82%. Market leaned DET by 8.5; recent point differential favored GB; recent win rate favored DET.,rolling_backtest
2023_12_JAX_HOU,2023,12,2023-11-26,JAX,HOU,24,21,JAX,0,JAX at HOU,-1,48,7,7,0,1,0.75,0.75,0,2,1.5,0.5,25.75,22,0.467352324188,JAX,True,0.532647675812,Low,Market leaned JAX by 1.0,Picked JAX at 53%. Market leaned JAX by 1.0; recent-form signal was limited or close.,rolling_backtest
2023_12_KC_LV,2023,12,2023-11-26,KC,LV,31,17,KC,0,KC at LV,-9,42.5,7,6,1,1,0.5,0.5,0,2.25,0.5,1.75,18.25,19.5,0.20586574033,KC,True,0.79413425967,High,Market leaned KC by 9.0,Picked KC at 79%. Market leaned KC by 9.0; rest favored LV; recent-form signal was limited or close.,rolling_backtest
2023_12_LA_ARI,2023,12,2023-11-26,LA,ARI,37,14,LA,0,LA at ARI,-3,45,7,7,0,1,0.25,0.25,0,-9.25,-11.5,2.25,16.25,14.25,0.368546273755,LA,True,0.631453726245,Medium,Market leaned LA by 3.0,Picked LA at 63%. Market leaned LA by 3.0; recent-form signal was limited or close.,rolling_backtest
2023_12_MIA_NYJ,2023,12,2023-11-24,MIA,NYJ,34,13,MIA,0,MIA at NYJ,-9.5,40,5,5,0,1,0.25,0.5,-0.25,-12,0,-12,9.25,20.5,0.206343914973,MIA,True,0.793656085027,High,Market leaned MIA by 9.5,Picked MIA at 79%. Market leaned MIA by 9.5; recent point differential favored MIA; recent win rate favored MIA.,rolling_backtest
2023_12_NE_NYG,2023,12,2023-11-26,NE,NYG,7,10,NYG,1,NE at NYG,-4.5,36.5,7,14,-7,0,0.25,0.25,0,-11.75,-4.25,-7.5,16,17.25,0.37636911036,NE,False,0.62363088964,Medium,Market leaned NE by 4.5,Picked NE at 62%. Market leaned NE by 4.5; recent point differential favored NE; rest favored NE.,rolling_backtest
2023_12_NO_ATL,2023,12,2023-11-26,NO,ATL,15,24,ATL,1,NO at ATL,-2,42,14,14,0,1,0.25,0.5,-0.25,-1.75,0.75,-2.5,22.5,26.25,0.414786338022,NO,False,0.585213661978,Medium,Market leaned NO by 2.0,Picked NO at 59%. Market leaned NO by 2.0; recent win rate favored NO.,rolling_backtest
2023_12_PIT_CIN,2023,12,2023-11-26,PIT,CIN,16,10,PIT,0,PIT at CIN,-2,36,10,7,3,1,0.5,0.5,0,0.75,-1.25,2,25.5,15.75,0.436959373522,PIT,True,0.563040626478,Low,Market leaned PIT by 2.0,Picked PIT at 56%. Market leaned PIT by 2.0; rest favored CIN; recent-form signal was limited or close.,rolling_backtest
2023_12_SF_SEA,2023,12,2023-11-23,SF,SEA,31,13,SF,0,SF at SEA,-7,43.5,4,4,0,1,0.5,0.5,0,-7,6.25,-13.25,18,23.75,0.288820489789,SF,True,0.711179510211,High,Market leaned SF by 7.0,Picked SF at 71%. Market leaned SF by 7.0; recent point differential favored SF.,rolling_backtest
2023_12_TB_IND,2023,12,2023-11-26,TB,IND,20,27,IND,1,TB at IND,2.5,45,14,7,7,0,0.5,0.25,0.25,1.5,-1.75,3.25,25.5,22.25,0.590145024592,IND,True,0.590145024592,Medium,Market leaned IND by 2.5,Picked IND at 59%. Market leaned IND by 2.5; recent point differential favored IND; recent win rate favored IND; rest favored IND.,rolling_backtest
2023_12_WAS_DAL,2023,12,2023-11-23,WAS,DAL,10,45,DAL,1,WAS at DAL,13,48,4,4,0,1,0.75,0.25,0.5,18.25,-4.75,23,37,24,0.852132312582,DAL,True,0.852132312582,High,Market leaned DAL by 13.0,Picked DAL at 85%. Market leaned DAL by 13.0; recent point differential favored DAL; recent win rate favored DAL.,rolling_backtest
2023_13_ARI_PIT,2023,13,2023-12-03,ARI,PIT,24,10,ARI,0,ARI at PIT,6,41,7,7,0,0,0.75,0.25,0.5,2.75,-13.25,16,17.25,13.75,0.707177534426,PIT,False,0.707177534426,High,Market leaned PIT by 6.0,Picked PIT at 71%. Market leaned PIT by 6.0; recent point differential favored PIT; recent win rate favored PIT.,rolling_backtest
