player_id,player,position,team,input_season,target_season,predicted_opportunity_per_game,predicted_efficiency_per_opportunity,efficiency_qualified,predicted_value_per_game,value_sigma,value_interval_low,value_interval_high,efficiency_variance_share,uncertainty_driver,predicted_value_score,value_score_interval_low,value_score_interval_high,position_rank
00-0039793,AJ Barner,TE,SEA,2025,2026,2.31390260742,0.257566683015,True,0.595984219413,0.683155867441,-0.278455290911,1.47042372974,0.691553866719,efficiency-driven,-0.0777900586263,-0.93565041824,0.780070300988,46
00-0040129,Emeka Egbuka,WR,TB,2025,2026,3.41627006455,0.283734995477,True,0.969315371312,0.905786871094,-0.190091823688,2.12872256631,0.755506723971,efficiency-driven,-0.0878787278975,-0.880809165914,0.705051710119,86
00-0036427,Tyler Johnson,WR,NYJ,2025,2026,2.17082197401,0.44407962424,False,0.964017806509,0.791251484763,-0.0487840939875,1.97681970701,0.399765515393,mixed,-0.0915017866451,-0.784167364406,0.601163791115,87
00-0040238,LeQuint Allen Jr.,RB,JAX,2025,2026,7.15972843426,-0.083613974886,False,-0.598653353493,0.641537430754,-1.41982126486,0.222514557872,0.551869562222,mixed,-0.0966987234581,-0.775484484792,0.582087037876,89
00-0036442,Joe Burrow,QB,CIN,2025,2026,36.9344362303,0.0286308900048,True,1.0574657811,3.44189714099,-3.34816255937,5.46309412157,0.974726812946,efficiency-driven,-0.0985104738762,-1.06020569285,0.8631847451,30
00-0035662,Marquise Brown,WR,KC,2025,2026,3.09992807256,0.307363711082,True,0.952805396467,0.85553335973,-0.142277303987,2.04788809692,0.697293028154,efficiency-driven,-0.0991700685428,-0.848108326887,0.649768189802,88
00-0034753,Mark Andrews,TE,BAL,2025,2026,3.26309416199,0.175818211912,True,0.573711380861,0.863438576967,-0.531489997656,1.67891275938,0.860937816253,efficiency-driven,-0.0996406098239,-1.1838876513,0.984606431655,47
00-0036924,Michael Carter,RB,ARI,2025,2026,7.81786866517,-0.0775243517163,True,-0.606075200071,0.662873948597,-1.45455385427,0.242403454133,0.616314209544,mixed,-0.102833697451,-0.804194797049,0.598527402147,90
00-0040727,Tre Harris,WR,LAC,2025,2026,3.26997862069,0.285510007815,True,0.933611621547,0.877505861189,-0.189595880775,2.05681912387,0.737523326197,efficiency-driven,-0.112296887507,-0.880469985484,0.65587621047,89
00-0039394,Casey Washington,WR,ATL,2025,2026,1.72054042227,0.542597576244,False,0.933561062956,0.823983238883,-0.121137482814,1.98825960873,0.231568238318,role-driven,-0.112331465044,-0.833650586988,0.608987656899,90
00-0037801,KaVontae Turpin,WR,DAL,2025,2026,1.72083986294,0.541949592315,True,0.932608462159,0.823376016116,-0.12131283847,1.98652976279,0.231990647464,role-driven,-0.112982958472,-0.833770514515,0.60780459757,91
00-0040128,Tyler Warren,TE,IND,2025,2026,5.08669263332,0.110063173927,True,0.559857536013,1.28141432493,-1.0803527999,2.20006787193,0.949876866594,efficiency-driven,-0.113231789297,-1.72234415442,1.49588057582,48
00-0033923,Kareem Hunt,RB,KC,2025,2026,11.7836845914,-0.0525775884993,True,-0.619557719455,0.855237520407,-1.71426174558,0.475146306666,0.841155076314,efficiency-driven,-0.11397848533,-1.01887198582,0.790915015162,91
00-0040170,Elic Ayomanor,WR,TEN,2025,2026,2.92569546962,0.317931246064,True,0.93017000626,0.828310408829,-0.130067317041,1.99040732956,0.662610001293,efficiency-driven,-0.1146506434,-0.839757791942,0.610456505143,92
00-0040691,Jaxson Dart,QB,NYG,2025,2026,30.8449768286,0.0311709307191,True,0.961466635755,2.890986099,-2.73899557096,4.66192884247,0.963590765233,efficiency-driven,-0.119465922672,-0.927231929513,0.688300084168,31
00-0036244,Colby Parkinson,TE,LA,2025,2026,2.11247767171,0.261625820353,True,0.552678703839,0.64447882614,-0.272254193621,1.3776116013,0.647653051359,mixed,-0.120274512639,-0.929566892177,0.689017866899,49
00-0033869,Mitchell Trubisky,QB,BUF,2025,2026,16.1064356506,0.0591100617013,False,0.952052405095,1.60672085835,-1.10455029359,3.00865510378,0.850616415421,efficiency-driven,-0.121520935015,-0.570452354057,0.327410484028,32
00-0038619,Andrei Iosivas,WR,CIN,2025,2026,1.97243745773,0.465432604432,True,0.91803670303,0.782035507388,-0.0829687464267,1.91904215249,0.337862137031,role-driven,-0.122948733567,-0.807546597818,0.561649130685,93
00-0039356,Ja'Tavion Sanders,TE,CAR,2025,2026,2.98621314562,0.184074394222,True,0.549685375799,0.802870056427,-0.477988296427,1.57735904803,0.833924153009,efficiency-driven,-0.123211087941,-1.13140032872,0.88497815284,50
00-0039901,Keon Coleman,WR,BUF,2025,2026,2.98271672744,0.305927997914,True,0.912496556768,0.83231578362,-0.152867646266,1.9778607598,0.682077533421,efficiency-driven,-0.126737696255,-0.85535117028,0.60187577777,94
00-0038564,Cameron Latu,TE,PHI,2025,2026,2.14841287031,0.253877653845,False,0.545434019005,0.648106404636,-0.284142178929,1.37501021694,0.662396963402,efficiency-driven,-0.127381840092,-0.941229484308,0.686465804125,51
00-0040782,Isaiah Bond,WR,CLE,2025,2026,2.83615760693,0.32032003656,False,0.908478108343,0.813010926114,-0.132175877083,1.94913209377,0.646329448737,mixed,-0.12948595423,-0.84119985772,0.58222794926,95
00-0036389,Jalen Hurts,QB,PHI,2025,2026,34.5068009055,0.0255328397866,True,0.881056619069,3.2207406021,-3.24149135162,5.00360458976,0.971658466297,efficiency-driven,-0.137018453805,-1.0369206623,0.762883754694,33
00-0039066,Michael Mayer,TE,LV,2025,2026,2.41181397244,0.221717933735,True,0.534742410522,0.689246093385,-0.347492589011,1.41697741006,0.738098726001,efficiency-driven,-0.137870738396,-1.00337878673,0.727637309934,52
00-0039855,Jalen McMillan,WR,TB,2025,2026,1.95875346373,0.456635828081,False,0.894437009916,0.77236346643,-0.0941882271144,1.88306224695,0.341587598431,mixed,-0.139088805044,-0.815219715403,0.537042105316,96
00-0038465,Malik Heath,WR,GB,2025,2026,1.72556612901,0.515832005698,False,0.890102237291,0.798334578076,-0.131766022647,1.91197049723,0.248130025767,role-driven,-0.142053400374,-0.840919554079,0.556812753331,97
00-0036275,D'Andre Swift,RB,CHI,2025,2026,15.1695452347,-0.0433348801463,True,-0.657370424621,1.05899757905,-2.0128873258,0.698146476559,0.909164628356,efficiency-driven,-0.145234852644,-1.26571893274,0.975249227451,92
00-0040509,Ben Yurosek,TE,MIN,2025,2026,1.96577317699,0.268096464462,False,0.527016838686,0.61901873627,-0.265327143739,1.31936082111,0.607903563889,mixed,-0.145449835355,-0.9227711774,0.631871506689,53
00-0040494,Max Brosmer,QB,MIN,2025,2026,27.6265945022,0.0303974605459,False,0.839778316398,2.60064023738,-2.48904118745,4.16859782025,0.955234260359,efficiency-driven,-0.146029006502,-0.872669919963,0.580611906959,34
00-0035689,Dawson Knox,TE,BUF,2025,2026,1.43176146743,0.367069986802,True,0.525556662954,0.587610093598,-0.226584256851,1.27769758276,0.357880729913,mixed,-0.146882326527,-0.884762845793,0.590998192739,54
00-0034159,Will Dissly,TE,LAC,2025,2026,2.44735989701,0.210302480446,False,0.514685856885,0.692723087541,-0.371999695167,1.40137140894,0.752405258991,efficiency-driven,-0.157547024878,-1.02742124438,0.712327194628,55
00-0036988,Josh Palmer,WR,BUF,2025,2026,2.51903414984,0.342940961966,False,0.86387999457,0.770269248132,-0.122064643039,1.84982463218,0.56802699687,mixed,-0.159987060348,-0.834284681348,0.514310560652,98
00-0034367,Nyheim Hines,RB,LAC,2025,2026,5.24186305467,-0.129179159577,False,-0.67713946402,0.680255892131,-1.54786700595,0.193588077908,0.263095887597,role-driven,-0.161576142011,-0.881328398866,0.558176114844,93
00-0039050,Payne Durham,TE,TB,2025,2026,1.70323810268,0.296931841794,False,0.505745626844,0.586210250246,-0.244603493472,1.25609474716,0.508884684405,mixed,-0.166317750432,-0.90244044227,0.569804941407,56
00-0038824,Ryan Miller,WR,TB,2025,2026,1.46171895791,0.584432916572,False,0.854276673777,0.840231137159,-0.221219181787,1.92977252934,0.160737127287,role-driven,-0.166554869652,-0.90209748446,0.568987745155,99
00-0034981,Foster Moreau,TE,NO,2025,2026,2.01390975351,0.250139092181,False,0.503757557478,0.619800004257,-0.289586447971,1.29710156293,0.636432470659,mixed,-0.168268126508,-0.946570531393,0.610034278378,57
00-0040259,Gage Larvadain,WR,CLE,2025,2026,2.82424832643,0.300561734184,False,0.848860974758,0.7993682277,-0.174330356698,1.87205230621,0.662976266015,efficiency-driven,-0.170258721598,-0.870029737446,0.529512294249,100
00-0038359,Xavier Smith,WR,LA,2025,2026,1.57751676152,0.535625312693,False,0.844957908668,0.801629471957,-0.181127815437,1.87104363277,0.20567741227,role-driven,-0.172928068414,-0.874678588995,0.528822452167,101
00-0035249,Josh Oliver,TE,MIN,2025,2026,1.95382607895,0.254736788565,False,0.497711380767,0.610262604148,-0.283424752543,1.27884751408,0.617893685197,mixed,-0.174199669247,-0.940525660144,0.592126321651,58
00-0039738,Blake Corum,RB,LA,2025,2026,7.16753074019,-0.0969114115791,True,-0.694615521568,0.671436994136,-1.55405487406,0.164823830926,0.504912287124,mixed,-0.176022029222,-0.886443353691,0.534399295248,94
00-0040668,Shedeur Sanders,QB,CLE,2025,2026,26.1844933985,0.0267336444323,True,0.700006936156,2.46975786604,-2.46128313237,3.86129700469,0.951470519233,efficiency-driven,-0.176539403145,-0.866610673292,0.513531867002,35
00-0040398,Brady Cook,QB,NYJ,2025,2026,27.6265945022,0.0250928886175,True,0.693231058725,2.59881463234,-2.63325167066,4.01971378812,0.956576790127,efficiency-driven,-0.178018494985,-0.904149318931,0.54811232896,36
00-0036876,Kylen Granson,TE,PHI,2025,2026,1.93507676526,0.252716431701,False,0.489025695185,0.605689346062,-0.286256667775,1.26430805814,0.615278863225,mixed,-0.182720676439,-0.943303882983,0.577862530105,59
00-0040162,Dylan Sampson,RB,CLE,2025,2026,9.15715309777,-0.0772481324945,True,-0.707372975769,0.734468693583,-1.64749290356,0.232746952018,0.688750164063,efficiency-driven,-0.186567470833,-0.963680180787,0.590545239121,95
00-0039732,Bo Nix,QB,DEN,2025,2026,38.8990948386,0.0164645794768,True,0.640457238547,3.61802512602,-3.99061492276,5.27152939985,0.978479144639,efficiency-driven,-0.189538379694,-1.20044524974,0.821368490355,37
00-0038558,Darnell Washington,TE,PIT,2025,2026,1.57650162214,0.305556880923,True,0.481710918432,0.569643706694,-0.247433026137,1.210854863,0.461697693424,mixed,-0.189896766885,-0.905216327716,0.525422793946,60
00-0033110,Tyler Higbee,TE,LA,2025,2026,1.90683831913,0.251789348113,True,0.480121577332,0.599823350267,-0.28765231101,1.24789546567,0.609195201135,mixed,-0.191455974482,-0.944673065177,0.561761116213,61
00-0040676,Cam Ward,QB,TEN,2025,2026,37.368004848,0.0168351301113,True,0.629095223616,3.47880094847,-3.82376999043,5.08196043766,0.976689235041,efficiency-driven,-0.192018569713,-1.16402502513,0.779987885702,38
00-0040586,Jaydon Blue,RB,DAL,2025,2026,9.15715309777,-0.0780911714122,False,-0.715092812205,0.735906834043,-1.65705355978,0.22686793537,0.686060824667,efficiency-driven,-0.192948766279,-0.971583116624,0.585685584067,96
00-0036755,Jaret Patterson,RB,LAC,2025,2026,6.94525305495,-0.103156991351,False,-0.71645140932,0.676095423779,-1.58185355176,0.148950733116,0.467570925829,mixed,-0.194071796495,-0.909422023877,0.521278430888,97
00-0036331,Devin Duvernay,WR,CHI,2025,2026,1.61901910554,0.50227138079,False,0.813186961665,0.773100868194,-0.176382149623,1.80275607295,0.232925808506,role-driven,-0.194656543994,-0.871432979611,0.482119891623,102
00-0038710,Blake Whiteheart,TE,CLE,2025,2026,1.46300685317,0.324943726351,False,0.475394898547,0.563556279452,-0.245957139151,1.19674693624,0.406250214117,mixed,-0.196093036639,-0.903768423172,0.511582349893,62
00-0033319,Nick Mullens,QB,JAX,2025,2026,13.4766336327,0.0439531317965,False,0.592340254229,1.36844346382,-1.15926737945,2.34394788791,0.82096541969,efficiency-driven,-0.20004173363,-0.58239643009,0.18231296283,39
00-0033591,Noah Brown,WR,WAS,2025,2026,1.76011870739,0.455333144438,False,0.80144038562,0.745337991103,-0.152592242992,1.75547301423,0.296185222653,role-driven,-0.202690147484,-0.855162819164,0.449782524196,103
00-0035208,Olamide Zaccheaus,WR,CHI,2025,2026,1.73864382331,0.460916076457,True,0.801368889396,0.747808601535,-0.155826120569,1.75856389936,0.287095455261,role-driven,-0.202739044483,-0.857374501113,0.451896412147,104
00-0039530,Brevyn Spann-Ford,TE,DAL,2025,2026,1.35311275877,0.346060070167,False,0.468258296243,0.561292272741,-0.250195812866,1.18671240535,0.350320312792,mixed,-0.203094330779,-0.907926732712,0.501738071153,63
00-0040704,Dillon Gabriel,QB,CLE,2025,2026,28.0519914022,0.020533730494,True,0.576012031274,2.6358342033,-2.79785574895,3.9498798115,0.958753484122,efficiency-driven,-0.203605986612,-0.940080392294,0.53286841907,40
00-0039305,Jack Westover,TE,NE,2025,2026,1.82393801855,0.256222391814,False,0.467333761634,0.586263335767,-0.283083308148,1.21775083141,0.583458741432,mixed,-0.204001336447,-0.940190689447,0.532188016553,64
00-0039074,Davis Allen,TE,LA,2025,2026,1.57025665798,0.297329571397,True,0.4668837391,0.56362247859,-0.254553033495,1.1883205117,0.467886101332,mixed,-0.204442826668,-0.912201341546,0.50331568821,65
00-0040024,Darius Cooper,WR,PHI,2025,2026,2.2002253304,0.362010517662,False,0.796504710829,0.730471381591,-0.138498657607,1.73150807927,0.481852254112,mixed,-0.206065705951,-0.845524071984,0.433392660082,105
00-0037545,Rashid Shaheed,WR,NO,2025,2026,3.15841591288,0.24990435919,True,0.789301904765,0.838634012402,-0.284149631109,1.86275344064,0.753320316364,efficiency-driven,-0.210991778682,-0.945136262347,0.523152704982,106
00-0029604,Kirk Cousins,QB,ATL,2025,2026,34.8150832018,0.0150164099026,True,0.522797560151,3.24658543303,-3.63283179413,4.67842691443,0.973412553489,efficiency-driven,-0.215222060076,-1.12234553328,0.691901413126,41
00-0036997,Javonte Williams,RB,DAL,2025,2026,10.7690248277,-0.0691604484155,True,-0.744790586079,0.814024699149,-1.78674220099,0.297161028831,0.775469880356,efficiency-driven,-0.217497248714,-1.07878506867,0.643790571246,98
00-0036158,J.K. Dobbins,RB,DEN,2025,2026,11.8045083483,-0.0631101420379,True,-0.744984198552,0.867918739047,-1.85592018453,0.365951787428,0.819643538573,efficiency-driven,-0.217657290756,-1.13596829463,0.70065371312,99
00-0033908,Cooper Kupp,WR,SEA,2025,2026,4.05150397128,0.192308356043,True,0.779138068217,1.0035228286,-0.50537115239,2.06364728882,0.865693209722,efficiency-driven,-0.217942930444,-1.0964319232,0.660546062315,107
00-0039491,Jalen Coker,WR,CAR,2025,2026,2.11272295873,0.365811376742,True,0.772858094208,0.719512104583,-0.148117399659,1.69383358807,0.457925554961,mixed,-0.222237868894,-0.852102428044,0.407626690256,108
00-0034771,Mason Rudolph,QB,PIT,2025,2026,12.6529035601,0.0367902326858,False,0.465503266127,1.29297859076,-1.18950933004,2.1205158623,0.810612819067,efficiency-driven,-0.227728709385,-0.588997881018,0.133540462248,42
00-0036628,John Bates,TE,WAS,2025,2026,1.86975996649,0.23616193843,False,0.441566138085,0.585386912998,-0.307729110552,1.19086138672,0.614980243444,mixed,-0.229280412407,-0.964369213706,0.505808388893,66
00-0038679,Tyrell Shavers,WR,BUF,2025,2026,2.44108583675,0.311208346673,False,0.75968628734,0.735946372533,-0.182325069502,1.70169764418,0.584332107019,mixed,-0.231246202321,-0.875497403295,0.413004998654,109
00-0037005,Tommy Tremble,TE,CAR,2025,2026,2.14735304912,0.203965155764,True,0.437985199144,0.62752487292,-0.365246638193,1.24121703648,0.705863111293,efficiency-driven,-0.232793457656,-1.02079622365,0.55520930834,67
00-0037252,Greg Dulcich,TE,MIA,2025,2026,1.9335257031,0.225185462036,True,0.435401878811,0.592907974876,-0.323520329029,1.19432408665,0.641063107146,mixed,-0.235327798893,-0.979861034698,0.509205436913,68
00-0039923,J.J. McCarthy,QB,MIN,2025,2026,35.1447607093,0.012099124994,True,0.425220852707,3.27612566438,-3.7682199977,4.61866170311,0.974127529342,efficiency-driven,-0.23652187154,-1.15189913563,0.678855392549,43
00-0040734,TreVeyon Henderson,RB,NE,2025,2026,12.8534358483,-0.0601304301602,True,-0.772882626595,0.928415117302,-1.96125397674,0.415488723552,0.849261437633,efficiency-driven,-0.240718415597,-1.22303828038,0.741601449187,100
00-0034798,Durham Smythe,TE,CHI,2025,2026,1.59495396025,0.268401726153,False,0.428088396065,0.551159782786,-0.277396125901,1.13357291803,0.504796959524,mixed,-0.242502619866,-0.93461133473,0.449606094997,69
00-0037348,Tanner Conner,TE,MIA,2025,2026,2.09489812074,0.202861830714,False,0.424974867932,0.616330406185,-0.363928051985,1.21387778785,0.696424586698,efficiency-driven,-0.245557116297,-1.0195026375,0.528388404908,70
00-0039521,Xavier Weaver,WR,ARI,2025,2026,2.16170116869,0.341479162197,False,0.738175904006,0.709210797424,-0.169613916696,1.64596572471,0.493431218389,mixed,-0.245957373471,-0.866804115893,0.374889368951,110
00-0039868,Troy Franklin,WR,DEN,2025,2026,2.94055695292,0.249141786102,True,0.732615611387,0.795088681388,-0.285097900789,1.75032912356,0.726463894453,efficiency-driven,-0.249760114459,-0.945784793679,0.446264564761,111
00-0031610,Darren Waller,TE,MIA,2025,2026,1.67121017978,0.246579176462,True,0.412085629825,0.553185676762,-0.29599203643,1.12016329608,0.55016854898,mixed,-0.258201977728,-0.952854671525,0.436450716068,71
00-0037157,Bam Knight,RB,ARI,2025,2026,8.34074200582,-0.0958001455963,True,-0.799044298539,0.726626928919,-1.72912676756,0.131038170477,0.583812972378,mixed,-0.262343920153,-1.03115956443,0.506471724123,101
00-0040058,Nick Kallerup,TE,SEA,2025,2026,1.84124779207,0.219922984056,False,0.404932708818,0.57260767,-0.328005108782,1.13787052642,0.623283492012,mixed,-0.265219281173,-0.984260784167,0.453822221822,72
00-0040432,Beaux Collins,WR,NYG,2025,2026,2.32475071532,0.304917445593,False,0.708857049757,0.711583807241,-0.201970223512,1.61968432303,0.566874149258,mixed,-0.266008837738,-0.888932925035,0.356915249558,112
00-0036887,Luke Farrell,TE,SF,2025,2026,1.47062650026,0.273988846569,False,0.40293525854,0.533148492019,-0.279494811244,1.08536532832,0.458652614257,mixed,-0.267178860301,-0.936670229532,0.40231250893,73
00-0034613,Tanner Hudson,TE,CIN,2025,2026,1.60664387772,0.249860957096,False,0.401437577,0.543239305149,-0.29390873359,1.09678388759,0.527269129787,mixed,-0.26864814618,-0.950810867577,0.413514575217,74
00-0033854,Dare Ogunbowale,RB,HOU,2025,2026,3.42483250542,-0.236095352221,False,-0.808587036666,1.01172442813,-2.10359430467,0.486420231338,0.0507740193211,role-driven,-0.270232044707,-1.34069824557,0.800234156151,102
00-0033375,Tim Patrick,WR,JAX,2025,2026,2.10578948072,0.332676804896,False,0.700547316229,0.693829030385,-0.187553842664,1.58864847512,0.489227606317,mixed,-0.271691949482,-0.879073414735,0.335689515771,113
00-0037666,Jalen Tolbert,WR,DAL,2025,2026,2.87279724608,0.241995991633,False,0.695205418325,0.778444679439,-0.301203771357,1.69161460801,0.723336579907,efficiency-driven,-0.275345328091,-0.956799763276,0.406109107094,114
00-0029263,Russell Wilson,QB,NYG,2025,2026,28.7564463809,0.00852184363374,True,0.24505793952,2.69724287431,-3.2074129396,3.69752881864,0.962157264957,efficiency-driven,-0.275849249807,-1.02948175839,0.477783258774,44
00-0036590,Quintin Morris,TE,JAX,2025,2026,1.20903109953,0.325837442765,False,0.393947601696,0.526639065782,-0.280150402505,1.0680456059,0.317705160806,role-driven,-0.275996113458,-0.93731339095,0.385321164034,75
00-0032775,Demarcus Robinson,WR,SF,2025,2026,1.44829215416,0.475276468274,False,0.688339180059,0.728186374576,-0.243739379398,1.62041773952,0.210093804342,role-driven,-0.280041218663,-0.917499277922,0.357416840597,115
00-0036196,Gabe Davis,WR,BUF,2025,2026,1.98988407639,0.345160602918,False,0.686829587542,0.684755416501,-0.189657345579,1.56331652066,0.448508405875,mixed,-0.281073644424,-0.880512021892,0.318364733044,116
00-0033881,Evan Engram,TE,DEN,2025,2026,3.12070693669,0.123400705475,True,0.385097437568,0.820306008394,-0.664894253176,1.43508912831,0.872428121297,efficiency-driven,-0.284678480724,-1.31476259607,0.745405634619,76
00-0036875,Rhamondre Stevenson,RB,NE,2025,2026,9.85332628888,-0.0843155511814,True,-0.830788637017,0.785189404028,-1.83583107417,0.174253800138,0.697757014748,efficiency-driven,-0.288584113741,-1.11936243135,0.542194203868,103
00-0037197,Isiah Pacheco,RB,KC,2025,2026,10.3625740004,-0.0806995613633,True,-0.836255176429,0.807776329002,-1.87020887755,0.197698524693,0.729189468446,efficiency-driven,-0.29310281091,-1.14777947385,0.561573852033,104
00-0035289,Gardner Minshew,QB,KC,2025,2026,22.4478982267,0.0063620429625,False,0.142814492936,2.13066794667,-2.5844404788,2.87006946467,0.939583894318,efficiency-driven,-0.29816775381,-0.893494427909,0.297158920289,45
00-0038953,Dylan Drummond,WR,ATL,2025,2026,2.44108583675,0.265673912831,False,0.648532825804,0.708647835536,-0.258536403682,1.55560205529,0.630218514973,mixed,-0.307265191441,-0.927619114161,0.313088731279,117
00-0030061,Zach Ertz,TE,WAS,2025,2026,1.37295596919,0.262399100635,True,0.360262411527,0.510331167307,-0.292961482626,1.01348630568,0.436299286038,mixed,-0.309042640989,-0.94988157625,0.331796294273,77
00-0035719,Deebo Samuel Sr.,WR,WAS,2025,2026,4.57926709917,0.139843844473,True,0.640382316016,1.10581113367,-0.775055935084,2.05582056712,0.910785318054,efficiency-driven,-0.312839408441,-1.28087210418,0.655193287293,118
00-0035993,Tyler Huntley,QB,BAL,2025,2026,15.6525728326,0.00360871960266,False,0.056485746413,1.53208537359,-1.90458353179,2.01755502461,0.88352994399,efficiency-driven,-0.317012271862,-0.745089904194,0.111065360471,46
00-0037746,Brian Robinson,RB,SF,2025,2026,10.5227133401,-0.0822851331784,True,-0.865862868588,0.819447795548,-1.91475604689,0.183030309713,0.730634607413,efficiency-driven,-0.317576830882,-1.18460261786,0.549448956094,105
00-0030279,Keenan Allen,WR,LAC,2025,2026,4.04369157989,0.156022418985,True,0.630906541925,0.992332545398,-0.639279116185,1.90109220003,0.881916693589,efficiency-driven,-0.319319987251,-1.18801294913,0.549372974626,119
00-0040154,Tai Felton,WR,MIN,2025,2026,2.93780581641,0.213946252839,False,0.628532545992,0.778998383539,-0.368585384938,1.62565047692,0.75536880549,efficiency-driven,-0.320943587349,-1.00288273792,0.360995563224,120
00-0036332,Josiah Deguara,TE,ARI,2025,2026,1.00644013015,0.344425535206,False,0.346643680478,0.514253901614,-0.311601313588,1.00488867454,0.230885238907,role-driven,-0.32240316436,-0.968168000757,0.323361672037,78
00-0039751,Jordan Whittington,WR,LA,2025,2026,1.6522147991,0.376840719586,False,0.622621813803,0.661748552886,-0.224416333891,1.4696599615,0.331080041776,role-driven,-0.324985997543,-0.904284049481,0.254312054396,121
00-0034365,Ian Thomas,TE,LV,2025,2026,1.10886182196,0.30741108746,False,0.340876418533,0.500087108062,-0.299235079787,0.980987916852,0.296373256942,role-driven,-0.328061080486,-0.956036227604,0.299914066632,79
00-0036550,Rashod Bateman,WR,BAL,2025,2026,2.75893158494,0.223775019248,False,0.617379968525,0.747781421124,-0.339780250513,1.57454018756,0.722967054175,efficiency-driven,-0.328570949137,-0.983182611896,0.326040713622,122
00-0037837,Calvin Austin III,WR,PIT,2025,2026,2.16576806859,0.281584285082,True,0.609846253248,0.669245777741,-0.246788342261,1.46648084876,0.55620975181,mixed,-0.333723334063,-0.919584494806,0.252137826681,123
00-0040705,Chimere Dike,WR,TEN,2025,2026,2.37327817336,0.254443084841,True,0.603864219616,0.689981265077,-0.279311799683,1.48704023891,0.628360214317,mixed,-0.337814508043,-0.941827619957,0.266198603872,124
00-0032211,Tyler Lockett,WR,LV,2025,2026,1.93335637049,0.309421668976,True,0.598222354883,0.649608077842,-0.233275984755,1.42972069452,0.470442966897,mixed,-0.341673037033,-0.910343255316,0.226997181249,125
00-0040198,Ollie Gordon II,RB,MIA,2025,2026,8.33203454396,-0.107432539648,True,-0.895131631489,0.752008673636,-1.85770273374,0.0674394707645,0.543930944689,mixed,-0.341770688477,-1.13744176797,0.453900391017,106
00-0037239,Chris Olave,WR,NO,2025,2026,4.00410853595,0.149086014367,True,0.596956582717,0.982154649512,-0.660201368658,1.85411453409,0.882750382179,efficiency-driven,-0.342538711562,-1.20232189157,0.517244468444,126
00-0037654,Tucker Fisk,TE,LAC,2025,2026,1.49705744614,0.217547931577,False,0.32568175086,0.507381006159,-0.323765937024,0.975129438744,0.524788112944,mixed,-0.342967661124,-0.980101986027,0.294166663779,80
00-0035406,Lil'Jordan Humphrey,WR,DEN,2025,2026,1.58334132314,0.376096036496,False,0.595488396051,0.652099592847,-0.239199082793,1.4301758749,0.313117413512,role-driven,-0.343542819439,-0.91439412264,0.227308483763,127
00-0036620,Dee Eskridge,WR,MIA,2025,2026,2.0386500959,0.291864029631,False,0.595008631998,0.654487651918,-0.242735562458,1.43275282645,0.515309863778,mixed,-0.343870934981,-0.916812757251,0.229070887288,128
00-0036232,Harrison Bryant,TE,HOU,2025,2026,1.81810207123,0.177771245457,False,0.323206269571,0.55110422024,-0.382207132336,1.02861967148,0.65606144788,mixed,-0.345396207918,-1.03743515114,0.346642735305,81
00-0039920,Malachi Corley,WR,CLE,2025,2026,2.7998847139,0.211271696577,False,0.591536393727,0.750401009029,-0.36897689783,1.55204968528,0.739400034338,efficiency-driven,-0.346245634246,-1.00315049759,0.310659229101,129
00-0034775,Christian Kirk,WR,HOU,2025,2026,2.42858031472,0.243085705989,False,0.590353160356,0.694042423944,-0.298021142292,1.478727463,0.650307692327,mixed,-0.347054859649,-0.95462313071,0.260513411412,130
00-0036328,Antonio Gibson,RB,NE,2025,2026,9.45716429141,-0.0960177529372,False,-0.908055664419,0.785303544045,-1.9132442008,0.0971328719593,0.642590196239,mixed,-0.352453825763,-1.18335291048,0.478445258951,107
00-0040237,Tez Johnson,WR,TB,2025,2026,1.58475537554,0.366030910817,True,0.580069453532,0.643628727829,-0.243775318089,1.40391422515,0.321987945358,role-driven,-0.354087991918,-0.917523856761,0.209347872924,131
00-0033119,Jacoby Brissett,QB,ARI,2025,2026,25.6009916956,-0.00451309682698,True,-0.115539754389,2.41278556744,-3.20390528072,2.97282577194,0.952997725421,efficiency-driven,-0.354563351726,-1.02871607901,0.319589375557,47
00-0039139,Jahmyr Gibbs,RB,DET,2025,2026,19.9138139869,-0.0458359043354,True,-0.912767672857,1.36475999361,-2.65966046468,0.834125118966,0.943373491706,efficiency-driven,-0.356348819943,-1.80034819846,1.08765055857,108
00-0038783,Nate Adkins,TE,DEN,2025,2026,1.44537355764,0.215867664379,False,0.312009414043,0.497433759634,-0.324705798288,0.948724626374,0.508938336654,mixed,-0.356380773913,-0.981024027761,0.268262479935,82
00-0040563,Efton Chism III,WR,NE,2025,2026,2.2002253304,0.261275064291,False,0.574864014655,0.662818539191,-0.27354371551,1.42327174482,0.585235971437,mixed,-0.357648044803,-0.9378827682,0.222586678595,132
00-0036945,Justin Fields,QB,NYJ,2025,2026,31.6828102149,-0.00417065166829,True,-0.132137965279,2.96149975391,-3.92285765028,3.65858171972,0.968812490405,efficiency-driven,-0.358186539798,-1.18565465917,0.469281579575,48
00-0039165,Zach Charbonnet,RB,SEA,2025,2026,12.8523962737,-0.071718604464,True,-0.921755924766,0.941545301062,-2.12693391012,0.283422060593,0.825606526138,efficiency-driven,-0.36377860054,-1.35999100121,0.632433800132,109
